sjoid,lake,file,expectedKey
636588-135321,"Bergasjön",3-6552_Bergasjön_636588-135321.tif,svar/zips/Bergasj_n/636588-135321-kartor/web/tiles-3-6552_Bergasjon_636588-135321.dzi
650460-142624,"Bergsjön",3-6338_Bergsjön_650460-142624.tif,svar/zips/Bergsj_n/650460-142624-kartor/web/tiles-3-6338_Bergsjon_650460-142624.dzi
622945-133635,"Bihagasjön",3-2591_Bihagasjön_622945-133635.tif,svar/zips/Bihagasj_n/622945-133635-kartor/web/tiles-3-2591_Bihagasjon_622945-133635.dzi
635751-153784,"Betsjön",1-0227_Betsjön_635751-153784.tif,svar/zips/Betsj_n/635751-153784-kartor/web/tiles-1-0227_Betsjon_635751-153784.dzi
633458-138475,"Bestorpasjön",3-6353_Bestorpasjön_633458-138475.tif,svar/zips/Bestorpasj_n/633458-138475-kartor/web/tiles-3-6353_Bestorpasjon_633458-138475.dzi
627334-147457,"Bjursjön",5-0484_Bjursjön_627334-147457.tif,svar/zips/Bjursj_n/627334-147457-kartor/web/tiles-5-0484_Bjursjon_627334-147457.dzi
633438-130484,"Björkasjö",2-0626_Björkasjö_633438-130484a.tif,svar/zips/Bj_rkasj_/633438-130484-kartor/web/tiles-2-0626_Bjorkasjo_633438-130484a.dzi
653792-148091,"Bjurhultasjön",5-0171_Bjurhultasjön_653792-148091.tif,svar/zips/Bjurhultasj_n/653792-148091-kartor/web/tiles-5-0171_Bjurhultasjon_653792-148091.dzi
636835-141765,"Bjällebosjön",5-0005_Bjällebosjön_636835-141765.pdf,svar/zips/Bj_llebosj_n/636835-141765-kartor/web/tiles-5-0005_Bjallebosjon_636835-141765.dzi
635890-144862,"Bjädesjösjön",2-0307_Bjädesjösjön_635890-144862.tif,svar/zips/Bj_desj_sj_n/635890-144862-kartor/web/tiles-2-0307_Bjadesjosjon_635890-144862.dzi
653847-151668,"Bjälken",3-5659_Bjälken_653847-151668.tif,svar/zips/Bj_lken/653847-151668-kartor/web/tiles-3-5659_Bjalken_653847-151668.dzi
639906-132285,"Björken",3-3905_Björken_639906-132285a.tif,svar/zips/Bj_rken/639906-132285-kartor/web/tiles-3-3905_Bjorken_639906-132285a.dzi
652707-159032,"Björken",5-0938_Björken_652707-159032.jpg,svar/zips/Bj_rken/652707-159032-kartor/web/tiles-5-0938_Bjorken_652707-159032.dzi
643246-150602,"Björkern",3-0718_Björkern_643246-150602.tif,svar/zips/Bj_rkern/643246-150602-kartor/web/tiles-3-0718_Bjorkern_643246-150602.dzi
654136-130494,"Björkesjö",3-1725_Björkesjö_654136-130494.tif,svar/zips/Bj_rkesj_/654136-130494-kartor/web/tiles-3-1725_Bjorkesjo_654136-130494.dzi
633438-130484,"Björkasjö",2-0626_Björkasjö_633438-130484b.tif,svar/zips/Bj_rkasj_/633438-130484-kartor/web/tiles-2-0626_Bjorkasjo_633438-130484b.dzi
623759-144032,"Björkesjön",3-5971_Björkesjön_623759-144032.tif,svar/zips/Bj_rkesj_n/623759-144032-kartor/web/tiles-3-5971_Bjorkesjon_623759-144032.dzi
635567-130408,"Björkesjön",3-3549_Björkesjön_635567-130408.tif,svar/zips/Bj_rkesj_n/635567-130408-kartor/web/tiles-3-3549_Bjorkesjon_635567-130408.dzi
615847-134788,"Björkesåkrasjön",3-1985_Björkesåkrasjön_615847-134788.tif,svar/zips/Bj_rkes_krasj_n/615847-134788-kartor/web/tiles-3-1985_Bjorkesakrasjon_615847-134788.dzi
639906-132285,"Björken",3-3905_Björken_639906-132285b.tif,svar/zips/Bj_rken/639906-132285-kartor/web/tiles-3-3905_Bjorken_639906-132285b.dzi
632859-149300,"Björkhultssjön",3-6137_Björkhultssjön_632859-149300a.tif,svar/zips/Bj_rkhultssj_n/632859-149300-kartor/web/tiles-3-6137_Bjorkhultssjon_632859-149300a.dzi
635038-132125,"Björkhultasjön",2-0615_Björkhultasjön_635038-132125a.tif,svar/zips/Bj_rkhultasj_n/635038-132125-kartor/web/tiles-2-0615_Bjorkhultasjon_635038-132125a.dzi
640314-129559,"Björkesjön",3-0932_Björkesjön_640314-129559.tif,svar/zips/Bj_rkesj_n/640314-129559-kartor/web/tiles-3-0932_Bjorkesjon_640314-129559.dzi
633438-130484,"Björkasjö",2-0626_Björkasjö_633438-130484c.tif,svar/zips/Bj_rkasj_/633438-130484-kartor/web/tiles-2-0626_Bjorkasjo_633438-130484c.dzi
656640-141684,"Björksjön",3-4664_Björksjön_656640-141684.tif,svar/zips/Bj_rksj_n/656640-141684-kartor/web/tiles-3-4664_Bjorksjon_656640-141684.dzi
635754-146193,"Björnasjön",3-3555_Björnasjön_635754-146193.tif,svar/zips/Bj_rnasj_n/635754-146193-kartor/web/tiles-3-3555_Bjornasjon_635754-146193.dzi
632534-136862,"Bjärnasjön",3-5664_Bjärnasjön_632534-136862.tif,svar/zips/Bj_rnasj_n/632534-136862-kartor/web/tiles-3-5664_Bjarnasjon_632534-136862.dzi
635038-132125,"Björkhultasjön",2-0615_Björkhultasjön_635038-132125b.jpg,svar/zips/Bj_rkhultasj_n/635038-132125-kartor/web/tiles-2-0615_Bjorkhultasjon_635038-132125b.dzi
635509-143197,"Björnfällegöl",3-5533_Björnfällegöl_635509-143197.tif,svar/zips/Bj_rnf_lleg_l/635509-143197-kartor/web/tiles-3-5533_Bjornfallegol_635509-143197.dzi
624161-137117,"Bjärlången",3-5805_Bjärlången_624161-137117.tif,svar/zips/Bj_rl_ngen/624161-137117-kartor/web/tiles-3-5805_Bjarlangen_624161-137117.dzi
632859-149300,"Björkhultssjön",3-6137_Björkhultssjön_632859-149300b.tif,svar/zips/Bj_rkhultssj_n/632859-149300-kartor/web/tiles-3-6137_Bjorkhultssjon_632859-149300b.dzi
652709-147507,"Björnhammarsjön",5-0127_ Björnhammarsjön_652709-147507.tif,svar/zips/Bj_rnhammarsj_n/652709-147507-kartor/web/tiles-5-0127_Bjornhammarsjon_652709-147507.dzi
634238-142171,"Björnhultsgölen",3-5613_Björnhultsgölen_634238-142171.tif,svar/zips/Bj_rnhultsg_len/634238-142171-kartor/web/tiles-3-5613_Bjornhultsgolen_634238-142171.dzi
633438-130484,"Björkasjö",2-0626_Björkasjö_633438-130484d.tif,svar/zips/Bj_rkasj_/633438-130484-kartor/web/tiles-2-0626_Bjorkasjo_633438-130484d.dzi
639653-129958,"Björnhulta Sjö",3-4221_Björnhulta sjö_639653-129958.tif,svar/zips/Bj_rnhulta_Sj_/639653-129958-kartor/web/tiles-3-4221_Bjornhulta_sjo_639653-129958.dzi
635038-132125,"Björkhultasjön",2-0615_Björkhultasjön_635038-132125b.tif,svar/zips/Bj_rkhultasj_n/635038-132125-kartor/web/tiles-2-0615_Bjorkhultasjon_635038-132125b.dzi
625845-147802,"Björnsjön",3-5571_Björnasjön_625845-147802.tif,svar/zips/Bj_rnsj_n/625845-147802-kartor/web/tiles-3-5571_Bjornasjon_625845-147802.dzi
639052-145558,"Björnshultasjön",3-5739_Björnshultasjön_639052-145558.tif,svar/zips/Bj_rnshultasj_n/639052-145558-kartor/web/tiles-3-5739_Bjornshultasjon_639052-145558.dzi
652834-145178,"Björnlången",3-4593_Björnlången_652834-145178.tif,svar/zips/Bj_rnl_ngen/652834-145178-kartor/web/tiles-3-4593_Bjornlangen_652834-145178.dzi
639981-137409,"Björnsjön",3-4887_Björnsjön_639981-137409.tif,svar/zips/Bj_rnsj_n/639981-137409-kartor/web/tiles-3-4887_Bjornsjon_639981-137409.dzi
633438-130484,"Björkasjö",2-0626_Björkasjö_633438-130484e.tif,svar/zips/Bj_rkasj_/633438-130484-kartor/web/tiles-2-0626_Bjorkasjo_633438-130484e.dzi
630450-147285,"Björnsjön",3-6337_Björnsjön_630450-147285.tif,svar/zips/Bj_rnsj_n/630450-147285-kartor/web/tiles-3-6337_Bjornsjon_630450-147285.dzi
621947-135079,"Bjärrödsjön",3-2590_Bjärrödsjön_621947-135079.tif,svar/zips/Bj_rr_dsj_n/621947-135079-kartor/web/tiles-3-2590_Bjarrodsjon_621947-135079.dzi
635670-143249,"Björnskogssjön",3-4019_Björnskogssjön_635670-143249.tif,svar/zips/Bj_rnskogssj_n/635670-143249-kartor/web/tiles-3-4019_Bjornskogssjon_635670-143249.dzi
635038-132125,"Björkhultasjön",2-0615_Björkhultasjön_635038-132125c.tif,svar/zips/Bj_rkhultasj_n/635038-132125-kartor/web/tiles-2-0615_Bjorkhultasjon_635038-132125c.dzi
627855-134250,"Björsjö",3-6381_Björsjö_627855-134250.jpg,svar/zips/Bj_rsj_/627855-134250-kartor/web/tiles-3-6381_Bjorsjo_627855-134250.dzi
634984-137666,"Björsbosjön",3-6279_Björsbosjön_634984-137666.tif,svar/zips/Bj_rsbosj_n/634984-137666-kartor/web/tiles-3-6279_Bjorsbosjon_634984-137666.dzi
633438-130484,"Björkasjö",2-0626_Björkasjö_633438-130484f.tif,svar/zips/Bj_rkasj_/633438-130484-kartor/web/tiles-2-0626_Bjorkasjo_633438-130484f.dzi
634633-131257,"Björsjö",2-0628_Björsjö_634633-131257b.tif,svar/zips/Bj_rsj_/634633-131257-kartor/web/tiles-2-0628_Bjorsjo_634633-131257b.dzi
642292-128563,"Björsjön",3-0968_Björsjön_642292-128563.tif,svar/zips/Bj_rsj_n/642292-128563-kartor/web/tiles-3-0968_Bjorsjon_642292-128563.dzi
639972-131665,"Björsjön",1-0138_Björsjön_639972-131665.tif,svar/zips/Bj_rsj_n/639972-131665-kartor/web/tiles-1-0138_Bjorsjon_639972-131665.dzi
634984-137666,"Björsbosjön",5-0007_Björsbosjön_634984-137666.pdf,svar/zips/Bj_rsbosj_n/634984-137666-kartor/web/tiles-5-0007_Bjorsbosjon_634984-137666.dzi
634633-131257,"Björsjö",2-0628_Björsjö_634633-131257c.tif,svar/zips/Bj_rsj_/634633-131257-kartor/web/tiles-2-0628_Bjorsjo_634633-131257c.dzi
635038-132125,"Björkhultasjön",2-0615_Björkhultasjön_635038-132125d.tif,svar/zips/Bj_rkhultasj_n/635038-132125-kartor/web/tiles-2-0615_Bjorkhultasjon_635038-132125d.dzi
638783-134291,"Björsjön",3-4851_Björsjön_638783-134291.tif,svar/zips/Bj_rsj_n/638783-134291-kartor/web/tiles-3-4851_Bjorsjon_638783-134291.dzi
633438-130484,"Björkasjö",3-5442_Björkasjö_633438-130484.tif,svar/zips/Bj_rkasj_/633438-130484-kartor/web/tiles-3-5442_Bjorkasjo_633438-130484.dzi
632510-151014,"Bjärssjön",3-2344_Bjärssjön_632510-151014a.tif,svar/zips/Bj_rssj_n/632510-151014-kartor/web/tiles-3-2344_Bjarssjon_632510-151014a.dzi
639972-131665,"Björsjön",3-3904_Björsjön_639972-131665a.tif,svar/zips/Bj_rsj_n/639972-131665-kartor/web/tiles-3-3904_Bjorsjon_639972-131665a.dzi
627855-134250,"Björsjö",3-6381_Björsjö_627855-134250.tif,svar/zips/Bj_rsj_/627855-134250-kartor/web/tiles-3-6381_Bjorsjo_627855-134250.dzi
651220-143357,"Blanksjön",3-6433_Blanksjön_651220-143357.jpg,svar/zips/Blanksj_n/651220-143357-kartor/web/tiles-3-6433_Blanksjon_651220-143357.dzi
651973-149250,"Bleklången",3-6491_Bleklången_651973-149250.jpg,svar/zips/Blekl_ngen/651973-149250-kartor/web/tiles-3-6491_Bleklangen_651973-149250.dzi
634633-131257,"Björsjö",2-0628_Björsjö_634633-131257d.tif,svar/zips/Bj_rsj_/634633-131257-kartor/web/tiles-2-0628_Bjorsjo_634633-131257d.dzi
638790-152063,"Blägdesjön",3-3700_Blägdesjön_638790-152063.tif,svar/zips/Bl_gdesj_n/638790-152063-kartor/web/tiles-3-3700_Blagdesjon_638790-152063.dzi
633438-130484,"Björkasjö",3-6626_Björkasjö_633438-130484.jpg,svar/zips/Bj_rkasj_/633438-130484-kartor/web/tiles-3-6626_Bjorkasjo_633438-130484.dzi
640638-129438,"Blomman",3-0934_Blomman_640638-129438.tif,svar/zips/Blomman/640638-129438-kartor/web/tiles-3-0934_Blomman_640638-129438.dzi
652300-126476,"Blötevatten",3-1743_Blötevatten_652300-126476.tif,svar/zips/Bl_tevatten/652300-126476-kartor/web/tiles-3-1743_Blotevatten_652300-126476.dzi
651973-149250,"Bleklången",3-6491_Bleklången_651973-149250.tif,svar/zips/Blekl_ngen/651973-149250-kartor/web/tiles-3-6491_Bleklangen_651973-149250.dzi
651220-143357,"Blanksjön",3-6433_Blanksjön_651220-143357.tif,svar/zips/Blanksj_n/651220-143357-kartor/web/tiles-3-6433_Blanksjon_651220-143357.dzi
624598-145331,"Boasjön",3-2970_Boasjön_624598-145331.tif,svar/zips/Boasj_n/624598-145331-kartor/web/tiles-3-2970_Boasjon_624598-145331.dzi
639972-131665,"Björsjön",3-3904_Björsjön_639972-131665b.tif,svar/zips/Bj_rsj_n/639972-131665-kartor/web/tiles-3-3904_Bjorsjon_639972-131665b.dzi
634633-131257,"Björsjö",2-0628_Björsjö_634633-131257e.tif,svar/zips/Bj_rsj_/634633-131257-kartor/web/tiles-2-0628_Bjorsjo_634633-131257e.dzi
633438-130484,"Björkasjö",3-6626_Björkasjö_633438-130484.tif,svar/zips/Bj_rkasj_/633438-130484-kartor/web/tiles-3-6626_Bjorkasjo_633438-130484.dzi
640638-129438,"Blomman",3-0935_Blomman_640638-129438.tif,svar/zips/Blomman/640638-129438-kartor/web/tiles-3-0935_Blomman_640638-129438.dzi
631755-132813,"Boasjön",3-6405_Boasjön_631755-132813.jpg,svar/zips/Boasj_n/631755-132813-kartor/web/tiles-3-6405_Boasjon_631755-132813.dzi
634058-142040,"Bocksjön",3-6273_Bocksjön_634058-142040.tif,svar/zips/Bocksj_n/634058-142040-kartor/web/tiles-3-6273_Bocksjon_634058-142040.dzi
634633-131257,"Björsjö",2-0628_Björsjö_634633-131257f.tif,svar/zips/Bj_rsj_/634633-131257-kartor/web/tiles-2-0628_Bjorsjo_634633-131257f.dzi
633438-130484,"Björkasjö",5-0995_Björkasjö_633438-130484.pdf,svar/zips/Bj_rkasj_/633438-130484-kartor/web/tiles-5-0995_Bjorkasjo_633438-130484.dzi
625592-146388,"Boasjön",3-2800_Boasjön_625592-146388.tif,svar/zips/Boasj_n/625592-146388-kartor/web/tiles-3-2800_Boasjon_625592-146388.dzi
629335-136451,"Boasjön",3-4698_Boasjön_629335-136451.tif,svar/zips/Boasj_n/629335-136451-kartor/web/tiles-3-4698_Boasjon_629335-136451.dzi
652300-126476,"Blötevatten",3-2571_Blötevatten_652300-126476.tif,svar/zips/Bl_tevatten/652300-126476-kartor/web/tiles-3-2571_Blotevatten_652300-126476.dzi
631755-132813,"Boasjön",3-6405_Boasjön_631755-132813.tif,svar/zips/Boasj_n/631755-132813-kartor/web/tiles-3-6405_Boasjon_631755-132813.dzi
636841-144133,"Bocksjön",3-3720_Bocksjön_636841-144133.tif,svar/zips/Bocksj_n/636841-144133-kartor/web/tiles-3-3720_Bocksjon_636841-144133.dzi
650642-143172,"Bocksjön",3-6340_Bocksjön_650642-143172.jpg,svar/zips/Bocksj_n/650642-143172-kartor/web/tiles-3-6340_Bocksjon_650642-143172.dzi
638213-148390,"Bodagölen",3-5741_Bodagölen_638213-148390.tif,svar/zips/Bodag_len/638213-148390-kartor/web/tiles-3-5741_Bodagolen_638213-148390.dzi
653473-125835,"Bockstjärn",3-1750_Bockstjärn_653473-125835.tif,svar/zips/Bockstj_rn/653473-125835-kartor/web/tiles-3-1750_Bockstjarn_653473-125835.dzi
649467-128536,"Bodanesjön",3-4807_Bodanesjön_649467-128536.tif,svar/zips/Bodanesj_n/649467-128536-kartor/web/tiles-3-4807_Bodanesjon_649467-128536.dzi
651242-129513,"Bodanesjön",3-2478_Bodanesjön_651242-129513.tif,svar/zips/Bodanesj_n/651242-129513-kartor/web/tiles-3-2478_Bodanesjon_651242-129513.dzi
650642-143172,"Bocksjön",3-6340_Bocksjön_650642-143172.tif,svar/zips/Bocksj_n/650642-143172-kartor/web/tiles-3-6340_Bocksjon_650642-143172.dzi
634633-131257,"Björsjö",3-6402_Björsjö_634633-131257.jpg,svar/zips/Bj_rsj_/634633-131257-kartor/web/tiles-3-6402_Bjorsjo_634633-131257.dzi
625324-137620,"Bodarpa Sjö",3-3454_Bodarpa sjö_625324-137620.tif,svar/zips/Bodarpa_Sj_/625324-137620-kartor/web/tiles-3-3454_Bodarpa_sjo_625324-137620.dzi
628905-149308,"Bodasjön",5-0467_Bodasjön_628905-149308.tif,svar/zips/Bodasj_n/628905-149308-kartor/web/tiles-5-0467_Bodasjon_628905-149308.dzi
653473-125835,"Bockstjärn",3-1997_Bockstjärn_653473-125835a.tif,svar/zips/Bockstj_rn/653473-125835-kartor/web/tiles-3-1997_Bockstjarn_653473-125835a.dzi
631755-132813,"Boasjön",5-0997_Boasjön_631755-132813.pdf,svar/zips/Boasj_n/631755-132813-kartor/web/tiles-5-0997_Boasjon_631755-132813.dzi
635758-145756,"Bodasjön",3-3320_Bodasjön_635758-145756.tif,svar/zips/Bodasj_n/635758-145756-kartor/web/tiles-3-3320_Bodasjon_635758-145756.dzi
634633-131257,"Björsjö",3-6402_Björsjö_634633-131257.tif,svar/zips/Bj_rsj_/634633-131257-kartor/web/tiles-3-6402_Bjorsjo_634633-131257.dzi
625324-137620,"Bodarpa Sjö",3-6577_Bodarpa sjö_625324-137620.jpg,svar/zips/Bodarpa_Sj_/625324-137620-kartor/web/tiles-3-6577_Bodarpa_sjo_625324-137620.dzi
629411-147773,"Bodaskogsjö",5-0482_Bodaskogsjö_629411-147773.tif,svar/zips/Bodaskogsj_/629411-147773-kartor/web/tiles-5-0482_Bodaskogsjo_629411-147773.dzi
636990-145069,"Bodasjön",3-3931_Bodasjön_636990-145069.tif,svar/zips/Bodasj_n/636990-145069-kartor/web/tiles-3-3931_Bodasjon_636990-145069.dzi
653473-125835,"Bockstjärn",3-1997_Bockstjärn_653473-125835b.tif,svar/zips/Bockstj_rn/653473-125835-kartor/web/tiles-3-1997_Bockstjarn_653473-125835b.dzi
644622-129057,"Bodasjön",2-1015_Bodasjön_644622-129057.jpg,svar/zips/Bodasj_n/644622-129057-kartor/web/tiles-2-1015_Bodasjon_644622-129057.dzi
636976-144354,"Bodatorpasjön",3-3932_Bodatorpasjön_636976-144354.tif,svar/zips/Bodatorpasj_n/636976-144354-kartor/web/tiles-3-3932_Bodatorpasjon_636976-144354.dzi
634633-131257,"Björsjö",5-0996_Björsjö_634633-131257.pdf,svar/zips/Bj_rsj_/634633-131257-kartor/web/tiles-5-0996_Bjorsjo_634633-131257.dzi
625550-146686,"Boklången",3-2797_Boklången_625550-146686.tif,svar/zips/Bokl_ngen/625550-146686-kartor/web/tiles-3-2797_Boklangen_625550-146686.dzi
639760-139559,"Boerydssjön",3-6307_Boerydssjön_639760-139559.tif,svar/zips/Boerydssj_n/639760-139559-kartor/web/tiles-3-6307_Boerydssjon_639760-139559.dzi
625324-137620,"Bodarpa Sjö",3-6577_Bodarpa sjö_625324-137620.tif,svar/zips/Bodarpa_Sj_/625324-137620-kartor/web/tiles-3-6577_Bodarpa_sjo_625324-137620.dzi
634052-130781,"Boksjön",3-6399_Boksjön_634052-130781.jpg,svar/zips/Boksj_n/634052-130781-kartor/web/tiles-3-6399_Boksjon_634052-130781.dzi
640057-152632,"Bogöl",3-3257_Bogöl_640057-152632.tif,svar/zips/Bog_l/640057-152632-kartor/web/tiles-3-3257_Bogol_640057-152632.dzi
651762-152048,"Bolen",3-4536_Bolen_651762-152048.tif,svar/zips/Bolen/651762-152048-kartor/web/tiles-3-4536_Bolen_651762-152048.dzi
629511-136866,"Bolmen",0-0065_Bolmen_629511-136866.tif,svar/zips/Bolmen/629511-136866-kartor/web/tiles-0-0065_Bolmen_629511-136866.dzi
654899-126380,"Boksjön",1-0283_Boksjön_654899-126380.tif,svar/zips/Boksj_n/654899-126380-kartor/web/tiles-1-0283_Boksjon_654899-126380.dzi
634052-130781,"Boksjön",3-6399_Boksjön_634052-130781.tif,svar/zips/Boksj_n/634052-130781-kartor/web/tiles-3-6399_Boksjon_634052-130781.dzi
645239-143843,"Bonderydssjön",3-3678_Bonderydssjön_645239-143843.tif,svar/zips/Bonderydssj_n/645239-143843-kartor/web/tiles-3-3678_Bonderydssjon_645239-143843.dzi
649927-128741,"Bollungssjön",3-4810_Bollungssjön_649927-128741.tif,svar/zips/Bollungssj_n/649927-128741-kartor/web/tiles-3-4810_Bollungssjon_649927-128741.dzi
655653-127354,"Bomarkstjärnet",3-4730_Bomarkstjärnet_655653-127354.tif,svar/zips/Bomarkstj_rnet/655653-127354-kartor/web/tiles-3-4730_Bomarkstjarnet_655653-127354.dzi
629511-136866,"Bolmen",2-0178a_Bolmen_629511-136866.tif,svar/zips/Bolmen/629511-136866-kartor/web/tiles-2-0178a_Bolmen_629511-136866.dzi
644622-129057,"Bodasjön",2-1015_Bodasjön_644622-129057.tif,svar/zips/Bodasj_n/644622-129057-kartor/web/tiles-2-1015_Bodasjon_644622-129057.dzi
638156-139026,"Bongebogöl",3-5483_Bongebogöl_638156-139026.tif,svar/zips/Bongebog_l/638156-139026-kartor/web/tiles-3-5483_Bongebogol_638156-139026.dzi
638142-138918,"Bongebosjön",3-2433_Bongebosjön_638142-138918.tif,svar/zips/Bongebosj_n/638142-138918-kartor/web/tiles-3-2433_Bongebosjon_638142-138918.dzi
637864-138968,"Bondögölarna",3-5246_Bondögölarna_637864-138968.tif,svar/zips/Bond_g_larna/637864-138968-kartor/web/tiles-3-5246_Bondogolarna_637864-138968.dzi
621964-133656,"Bonnarpssjön",3-2593_Bonnarpssjön_621964-133656.tif,svar/zips/Bonnarpssj_n/621964-133656-kartor/web/tiles-3-2593_Bonnarpssjon_621964-133656.dzi
634052-130781,"Boksjön",5-0998_Boksjön_634052-130781.pdf,svar/zips/Boksj_n/634052-130781-kartor/web/tiles-5-0998_Boksjon_634052-130781.dzi
641604-152890,"Borghultesjön",3-3375_Borghultesjön_641604-152890.tif,svar/zips/Borghultesj_n/641604-152890-kartor/web/tiles-3-3375_Borghultesjon_641604-152890.dzi
644622-129057,"Bodasjön",2-1015_Bodasjön_644622-129057b.jpg,svar/zips/Bodasj_n/644622-129057-kartor/web/tiles-2-1015_Bodasjon_644622-129057b.dzi
642933-153630,"Borgsjön",1-0212b_Borgsjön_642933-153630.jpg,svar/zips/Borgsj_n/642933-153630-kartor/web/tiles-1-0212b_Borgsjon_642933-153630.dzi
629511-136866,"Bolmen",2-0178b_Bolmen_629511-136866.tif,svar/zips/Bolmen/629511-136866-kartor/web/tiles-2-0178b_Bolmen_629511-136866.dzi
634239-135290,"Borlången",3-2508_Borlången_634239-135290.tif,svar/zips/Borl_ngen/634239-135290-kartor/web/tiles-3-2508_Borlangen_634239-135290.dzi
638142-138918,"Bongebosjön",3-2437_Bongebosjön_638142-138918.tif,svar/zips/Bongebosj_n/638142-138918-kartor/web/tiles-3-2437_Bongebosjon_638142-138918.dzi
645082-128655,"Borydsjön",2-0958_Borydsjön_645082-128655.jpg,svar/zips/Borydsj_n/645082-128655-kartor/web/tiles-2-0958_Borydsjon_645082-128655.dzi
630191-141062,"Borrasjön",3-4685_Borrasjön_630191-141062.tif,svar/zips/Borrasj_n/630191-141062-kartor/web/tiles-3-4685_Borrasjon_630191-141062.dzi
636016-143852,"Borrsjön",3-3557_Borrsjön_636016-143852.tif,svar/zips/Borrsj_n/636016-143852-kartor/web/tiles-3-3557_Borrsjon_636016-143852.dzi
629511-136866,"Bolmen",2-0178c_Bolmen_629511-136866.tif,svar/zips/Bolmen/629511-136866-kartor/web/tiles-2-0178c_Bolmen_629511-136866.dzi
634224-153192,"Bosjön",3-3111_Bosjön_634224-153192.tif,svar/zips/Bosj_n/634224-153192-kartor/web/tiles-3-3111_Bosjon_634224-153192.dzi
644622-129057,"Bodasjön",3-4832_Bodasjön_644622-129057.tif,svar/zips/Bodasj_n/644622-129057-kartor/web/tiles-3-4832_Bodasjon_644622-129057.dzi
642933-153630,"Borgsjön",1-0212b_Borgsjön_642933-153630.pdf,svar/zips/Borgsj_n/642933-153630-kartor/web/tiles-1-0212b_Borgsjon_642933-153630.dzi
639781-132272,"Bosjön",2-0387_Bosjön_639781-132272a.tif,svar/zips/Bosj_n/639781-132272-kartor/web/tiles-2-0387_Bosjon_639781-132272a.dzi
645082-128655,"Borydsjön",2-0958_Borydsjön_645082-128655.tif,svar/zips/Borydsj_n/645082-128655-kartor/web/tiles-2-0958_Borydsjon_645082-128655.dzi
637086-141252,"Bosarydssjön",3-6393_Bosarydssjön_637086-141252.jpg,svar/zips/Bosarydssj_n/637086-141252-kartor/web/tiles-3-6393_Bosarydssjon_637086-141252.dzi
651974-143155,"Bosjön",5-0130_Bosjön_651974-143155.tif,svar/zips/Bosj_n/651974-143155-kartor/web/tiles-5-0130_Bosjon_651974-143155.dzi
634482-145983,"Boskvarnasjön",3-2447_Boskvarnasjön_634482-145983.tif,svar/zips/Boskvarnasj_n/634482-145983-kartor/web/tiles-3-2447_Boskvarnasjon_634482-145983.dzi
634485-132380,"Bossjön",2-0616_Bossjön_634485-132380a.tif,svar/zips/Bossj_n/634485-132380-kartor/web/tiles-2-0616_Bossjon_634485-132380a.dzi
645082-128655,"Borydsjön",3-4741_Borydsjön_645082-128655.tif,svar/zips/Borydsj_n/645082-128655-kartor/web/tiles-3-4741_Borydsjon_645082-128655.dzi
